id,handle,created_at,text
1524441663178821632,ctalerts7,2022-05-11 17:29:49+00:00,"2,000 #BTC (60,341,818 USD)
☔ Wallet to #Gemini
https://t.co/3iR5OYHxer

#BTC  29,913.49    #ETH  2,170.16
#BNB  279.40    #SOL  51.31
F&amp;G Index:  12  (+2)
Trends:  $LUNA $SOL $MKR $ADA $PAXG
#Bitcoin"
1524441619763769353,RDNE_TOKEN,2022-05-11 17:29:39+00:00,"CZ please List our RDNE Token, UP project UP community 
@RDNE_TOKEN
@BillGates
@cz_binance
@elonmusk
@InvestingBrasil
#RDNENABINANCE
#RDNETOKEN
#RDNE
#elonMusk
#BNB 
   https://t.co/MB6w6gZuoe https://t.co/v2nRJmexuJ"
1524441602344824838,AdgJm28136419,2022-05-11 17:29:35+00:00,"@metararity @SixthReseau Did you know YeildBox is a trend setter? :bulb:
Well yes, it has set a new trend of DeFi 3.0 with its Auto-Staking Protocol while it multiplies your investments simultaneously with flexible returns.
#BSC #TITANO #LIBERA #SAFUU #AUTOSTAKING #BUSD #BINANCE #BSCGem #NFT #BNB https://t.co/anw2H64zAt"
1524441579787853836,UgoPgl,2022-05-11 17:29:30+00:00,@loopooYT need a logo NFT metamask crypto coinbase il faut bien le faire hein trust wallet opensea bug BTC ETH BNB besoin logo 3d meta mask?
1524441566684880896,_Mckes,2022-05-11 17:29:26+00:00,Liberals going to far with this online hate bill… video games? I get Air BnB but Frfr video games?
1524441537190449156,aymojtaba,2022-05-11 17:29:19+00:00,"@tiphayes3 @1goonrich In #FEG we trust 🦍 #BUYFEG #FEG $FEG #FEGTOKEN #FEGARMY #FEGEX 

🦍🦍🦍BUY #FEG 🦍🦍🦍

#trading #Crypto #BTC  #ETH #Saitama #SHIB #BabyDogeCoin #BabyDoge #dogecoin #DOGE #XRP #altcoin #Ethereum #Bitcoin     #Cryptocurrency #NFTGame #NFTs #NFT #SAFEMOON #Coinbase #100xgem #BNB"
1524441525907865600,Dre_Realz,2022-05-11 17:29:17+00:00,Slick want a mfer to jump on the plane with me. I’ll pay for the BNB
1524441524565684227,bingchuannanha1,2022-05-11 17:29:16+00:00,@cz_binance #BNB is the king
1524441497826902016,EtimEarnest,2022-05-11 17:29:10+00:00,@EtudorM To where? #BNB or #NEAR?
1524441483775922182,luckyamir01,2022-05-11 17:29:07+00:00,@chitaglorya__ @projectquint @bull_bnb Done
1524441477098745857,pitbull_bnb,2022-05-11 17:29:05+00:00,@BigONEexchange Pitbull Token new ath 🚀
1524441458815774725,Danny_Darcye,2022-05-11 17:29:01+00:00,"Marathon. cash is First Race2earn using Metaverse and GPS utility !!!
Follow Us: https://t.co/KZQNcwZVeH
#Marathoncash #movetoearn #runtoearn #mobileapp #BSC #BNB #VR #GMT #Binance #STEPN #stepn #BSCGem #m2e #R2E https://t.co/NPsaxSd8yj"
1524441440444628994,Head_world97,2022-05-11 17:28:56+00:00,"@MMCrypto Marvinauts are willing to have you holding $marvin 

Don't miss the next #1000xgem as you missed #Shiba and #floki  

#bnb #ETH #memecoin #MarvinInu https://t.co/en3HWoJHJv"
1524441427228434433,pitbull_bnb,2022-05-11 17:28:53+00:00,@BigONEexchange Pitbull Token new ath 🔥🔥🔥🔥💵
1524441414532222980,Danny_Darcye,2022-05-11 17:28:50+00:00,"Marathon. cash is First Race2earn using Metaverse and GPS utility !!!
Follow Us: https://t.co/KZQNcwZVeH
#Marathoncash #movetoearn #runtoearn #mobileapp #BSC #BNB #VR #GMT #Binance #STEPN #stepn #BSCGem #m2e #R2E https://t.co/wS3s6STCJQ"
1524441414313988096,liqingsong110,2022-05-11 17:28:50+00:00,"@Cylumfinance @news_of_bsc l like
@Junezhou8888 @jj1226556864 @Kian0616541116 
#CYLUM #CYM #BNB #BSC #cryptocurrency #binance #BTC #ETH"
1524441387265003521,pitbull_bnb,2022-05-11 17:28:44+00:00,@BigONEexchange Pitbull
1524441349424132099,BlinksCrypto,2022-05-11 17:28:35+00:00,"Metakillers is a P2E Game On Blockchain.
Users can have fight and win Reward.
Check it out: https://t.co/n0BUcCbdjh
#Metakillers #Kills #BSC #BNB #Pancakeswap #GameFi #gaming #gamenews #DeFi https://t.co/o5Na7KIMjw"
1524441345548595200,PancakeSquadBot,2022-05-11 17:28:34+00:00,"PancakeSquad 8980 has been purchased for 11.809 #BNB (~3473.263 $) placed by 0x6F5306D
🐰 https://t.co/BdWBzQqFXH 🐰
🔗 https://t.co/J7N4NJZewc 🔗

#PancakeSquad #PancakeSwap #binanceChain https://t.co/QDpGgsKGCs"
1524441339953360897,Btc_Avax_Benqi,2022-05-11 17:28:32+00:00,"Buy the dip sell the top 
Buy the fear sell the greed

#btc #eth #luna #benqi #avax #sol #btt #bnb #trx"
1524441337222860805,NavalesDennis,2022-05-11 17:28:32+00:00,@chitaglorya__ @projectquint @bull_bnb All done sir https://t.co/p9sbmpwsuk
1524441330272940032,Labake_gold,2022-05-11 17:28:30+00:00,"The forever coin #Aurum
       $AUR #Aurum is back! New contract. New features!
🔥 #Nodes!
🔥 Community #prize vaults!
🔥 #Play2Win gaming services
🔥 5% rewards
Check out the new #AurumArcade and play to win #BNB 
💥Token #launches 
#altcoin #BSC  #ElonMuskBuyTwitter
#Crypto https://t.co/QAH9FsWQKL"
1524441322240692224,Kryptoe22,2022-05-11 17:28:28+00:00,"@chitaglorya__ @projectquint @bull_bnb Done👌

Proof👇 https://t.co/sZDtlhb6Rj"
1524441314464522240,Arnold_Donelly,2022-05-11 17:28:26+00:00,"The only way that #MarvinInu can go from here is the top!!🚀🚀
The mars invasion of $Marvin is getting closer and closer
The time to ape in to #Marvin is now before the project take off for mars
#BNB #BSC #BSCGems https://t.co/SkFKShxFC1"
1524441295690862592,CryptocoinDaisy,2022-05-11 17:28:22+00:00,"@project_aeterna @CertiKTech It is AETERNA LOVE for me with my bag full of AETERNA tokens 
Buy from AETERNA Website too snd click  ✅ Aeternatrade icon on 
https://t.co/hc4JZTmtZk 
Auto slippage is set 
Just add your BNB to buy and swap 
Easy 🚀#aeterna 
@BSCGemsAlert 
@elonmusk https://t.co/JLhmrJKAQn"
1524441278670331904,Sabelo21574680,2022-05-11 17:28:18+00:00,"@nftjuno 🛑 2012    You missed #BTC
🛑 2014    You missed #XRP
🛑 2015    You missed #ETH
🛑 2016    You missed #ADA
🛑 2017    You missed #BNB
🛑 2018    You missed #LINK
🛑 2019    You missed #DOT
🛑  2021    You missed #CAKE
🟢 2022    You are about to miss #DBA powered by @DafriBank"
1524441277898534913,Techvivekraj,2022-05-11 17:28:18+00:00,"#Crypto 
Crypto News and Updates in Hindi
- 11 May 2022
https://t.co/WlgOxBW6In

#Luna #Tron #Altcoin #Binance #Bitbns #Bitcoin #Blockchain #BlockchainNews #Bnb #Coindcx #CryptoNews #CryptoUpdates #Cryptocurrency #Earning #MarketUpdate #MLMPLANS #Online #OnlineJobs #OnlineMoney https://t.co/yGNo4L4UBI"
1524441277890060288,Kryptoe22,2022-05-11 17:28:18+00:00,"@furrincrypto @bull_bnb Done👌

Proof👇 https://t.co/W3Fuyzwg9y"
1524441204502450176,TheFS_Tonye,2022-05-11 17:28:00+00:00,"Coins i trust in;

#BNB
$DOBO 
$Shiba
$Sing"
1524441199662170113,liqingsong110,2022-05-11 17:27:59+00:00,"l like
@goreel8 @hashflow_ @Kian0616541116 
#CYLUM #CYM #BNB #BSC #cryptocurrency #binance #BTC #ETH https://t.co/Q1p711LmGK"
1524441188006342656,WenslyMoons,2022-05-11 17:27:56+00:00,"So I minted some.... @TheWillyNFT.... 😳
#willy #nft #nfts #BNBChain #nftcollectors  #nftcommunity #nftcollection #BSC #bscgem #bnb https://t.co/OllqZTONJO"
1524441174974554113,Sabelo21574680,2022-05-11 17:27:53+00:00,"@sophianfttt 🛑 2012    You missed #BTC
🛑 2014    You missed #XRP
🛑 2015    You missed #ETH
🛑 2016    You missed #ADA
🛑 2017    You missed #BNB
🛑 2018    You missed #LINK
🛑 2019    You missed #DOT
🛑  2021    You missed #CAKE
🟢 2022    You are about to miss #DBA powered by @DafriBank"
1524441148726693890,Rajmani95464,2022-05-11 17:27:47+00:00,"s marrying one of them. Is that his design in settling here? Design! Nonsense, h #BNB https://t.co/iXQvly0Itr"
1524441144242937857,AlpagutUluhan,2022-05-11 17:27:46+00:00,@KuCoinTurkey Don't be late buy more $pit - #ForzaPitbull BscPitbull Our target is 1 billion market value by the end of the year. #PitbullCREW #PitbullTokenShibaKiller #Metaverse #P2E #NFT #Bsc #Bnb #BTC @BscPitbull #Bitcoin #btc
1524441126366814209,Btc_Avax_Benqi,2022-05-11 17:27:41+00:00,"Buy the dip sell the top 
Buy the fear sell the greed

#benqi #btc #eth #luna #avax #sol #btt #bnb #trx"
1524441124529704962,Crypto_zebra,2022-05-11 17:27:41+00:00,"@cryptosfaucets Who wants free BNB guys? ⤵️
https://t.co/zGP19oVGUB"
1524441120901578752,URECOMM,2022-05-11 17:27:40+00:00,"Ethereum (ETH), Terra (LUNA) Operations on Binance (BNB) Affected by Congestion: CZ https://t.co/HpGknn9btr"
1524441110545936384,everrisewatcher,2022-05-11 17:27:38+00:00,"#EverRise $RISE

$0.000622 🔴 -22.2%
$44.5M Market Cap -22.2%
54153 Hodlrs 0.0%

$0.000695 (#Eth) 🔴 -10.2%
$0.000635 (#BNB) 🔴 -22.7%
$0.000624 (#Polygon) 🔴 -20.4%
$0.000534 (#Ftm) 🔴 -33.5%
$0.000560 (#Avax) 🔴 -31.4%

0.182% Burn
$26.7M Staked TVL

$4.0M LP
$753.6k Buyback https://t.co/F3knjbNfWe"
1524441081974247425,Sabelo21574680,2022-05-11 17:27:31+00:00,"@solanaplays 🛑 2012    You missed #BTC
🛑 2014    You missed #XRP
🛑 2015    You missed #ETH
🛑 2016    You missed #ADA
🛑 2017    You missed #BNB
🛑 2018    You missed #LINK
🛑 2019    You missed #DOT
🛑  2021    You missed #CAKE
🟢 2022    You are about to miss #DBA powered by @DafriBank"
1524441049350955012,yineben76012538,2022-05-11 17:27:23+00:00,"This is not $LUNA chart. This is a $RACA chart! Stop scamming! Delist #RACA Don't be a part of scam! 
#bitcoin #bnb #binance @gateio #BNBChain @BNBCHAIN @bsc_daily https://t.co/j0UFcYRbzX"
1524441037858500609,0xSammyBigWin23,2022-05-11 17:27:20+00:00,@chitaglorya__ @projectquint @bull_bnb Wish me luck🍀🙏 https://t.co/WaQSrhKNm3
1524441026798428165,enciyaeva,2022-05-11 17:27:18+00:00,"Surely the WQ project is implemented professionally and has a clear development plan.
#WorkQuest $WQT $WUSD #WorkNet #WorkQuestApp #blockchian #crypto #cryptolife #BTC #BNB #ETH #digitalization #digitalassets #saving 
#BinanceSmartChain"
1524441025506385923,JBiebah009,2022-05-11 17:27:17+00:00,@jbtraacker Whoever is asking you that really needs to find someone else to stalk cuz hotel and air BnB places need to stay confidential 🤦🏼‍♀️
1524441015783989248,PeeboiC,2022-05-11 17:27:15+00:00,"4 tokens I can vouch for to always bounce back:

$BTC $ETH $SOL $BNB"
1524440997295542278,Sabelo21574680,2022-05-11 17:27:11+00:00,"@sunjamestx 🛑 2012    You missed #BTC
🛑 2014    You missed #XRP
🛑 2015    You missed #ETH
🛑 2016    You missed #ADA
🛑 2017    You missed #BNB
🛑 2018    You missed #LINK
🛑 2019    You missed #DOT
🛑  2021    You missed #CAKE
🟢 2022    You are about to miss #DBA powered by @DafriBank"
1524440993704996864,Gabriel09505295,2022-05-11 17:27:10+00:00,"@cylumfinance1 
Nice job
@hellen,@kate,@joe
(#CYLUM #CYM #BNB #BSC #cryptocurrency #binance #BTC #ETH)"
1524440974713315329,Rubelicious157,2022-05-11 17:27:05+00:00,"@Tone18921 @jamesstuartwood @BBCPolitics I'd say relocate to Cornwall where we have massive labour shortages, u could earn as much as you needed (&amp; get fed as u get meals when working in hospitality) BUT there's absolutely no accommodation here whatsoever,rich people put the prices up &amp; sold all the rentals 4 air BnB 😡"
1524440961555869699,kikichuks,2022-05-11 17:27:02+00:00,"@Bloxilla7002 Following since 

bnb1948a0y08xvefs5lqx6paau6ykk7am9auvyrump
BNB"
1524440947341541376,mia93854,2022-05-11 17:26:59+00:00,"I believe that this project is good and strong..I am happy to participate this airdrop..
@RakibHa91858387 @bdmurshed1995 @MOBARAK014 
#bsc #BNB https://t.co/IqI0k4ChZQ"
1524440924461412354,BNB8News,2022-05-11 17:26:53+00:00,"The $BNB price is at $280.4 right now.
🔴 Compared to the last tweet, the price has dropped by $4 (1.41%).
🔴 In the last 24 hours the price has dropped by $42.3 (13.11%).

#BinanceCoin #BNB https://t.co/rNMNsIWcnO"
1524440908682432512,BabyDogeGem,2022-05-11 17:26:50+00:00,"Drover Inu fair launch ends in 30 minutes 

Free #NFT #Airdrops Airdrops for those that bought a minimum of 1 #BnB . 

#Staking / #farming App live. 

https://t.co/q6kUgVTgQW

#P2E #BSC #GameFi #MoveToEarn #DroverInu #BabyDoge #IDO https://t.co/k2wJ8Jscu3"
1524440905268088834,TyFjellbo,2022-05-11 17:26:49+00:00,"I’ll own houses in multiple states &amp; countries

Rent them out on Air BnB year round

Then for a week or extended period we’ll live in it and enjoy the location

Then move to the next one

Traveling the world &amp; getting paid to do it🤙🏼"
1524440900159606784,Sabelo21574680,2022-05-11 17:26:47+00:00,"@SusanFloyd_ 🛑 2012    You missed #BTC
🛑 2014    You missed #XRP
🛑 2015    You missed #ETH
🛑 2016    You missed #ADA
🛑 2017    You missed #BNB
🛑 2018    You missed #LINK
🛑 2019    You missed #DOT
🛑  2021    You missed #CAKE
🟢 2022    You are about to miss #DBA powered by @DafriBank"
1524440899949842438,CKing299,2022-05-11 17:26:47+00:00,@WhaleEverything #evergrowcoin $egc #believevergrow btc bitcoin eth crypto bnb sol solano #egc #believeinevergrow #btc #eth #elonusdt #elonmusk #babydogecoin #egc #egcarmy #ltc #altcoins #alts #bnb #cryptogems #cryptogem https://t.co/YlJECn5WdJ
1524440898393849858,BellaCryptoLA,2022-05-11 17:26:47+00:00,"$2500 trade is now $450 😆😆😆

Say hi to Whales 🔥🔥

#BTC #bnb #LUNA #ETH"
1524440882203795456,MuhammadFareedG,2022-05-11 17:26:43+00:00,"I think this project will be successful as transparency and safety is exactly what we need to strengthen in the crypto world. Team is veThis project support
#DARTH #AMA #Rewards #StakingRewards #DeFi #BSC #BSCGems #BSCGem #investment #Bitcoin #altcoin #BNB https://t.co/ElV6W4d1sB"
1524440870111436801,vergndza,2022-05-11 17:26:40+00:00,@CryptoNFTea_ @Master_BNB @play2earncrypto @PlayToEarnGames @GameFi_Official @BNBCHAIN #Play2Earn with #CryptoNFTea is the best 🚀
1524440857331568644,Ugoprince,2022-05-11 17:26:37+00:00,"@Sohylasamurai2 Is time to plant with the #RBXS #BSC staking pool now active with #RBX pool at https://t.co/aRSkrCBzPc

#RBXS assures zero tax on BSC buys, and 5% on sell tax only. Accumulate a #passive income annually with 48% APY by staking.

https://t.co/pHcoA8gpbO
#RBXS #RBX #BSC #BNB"
1524440838264156162,meta_crunch,2022-05-11 17:26:33+00:00,"Ethereum (ETH), Terra (LUNA) Operations on Binance (BNB) Affected by Congestion: CZ https://t.co/8aQK0WKZvw"
1524440817032732673,Sabelo21574680,2022-05-11 17:26:28+00:00,"@MarceBanios 🛑 2012    You missed #BTC
🛑 2014    You missed #XRP
🛑 2015    You missed #ETH
🛑 2016    You missed #ADA
🛑 2017    You missed #BNB
🛑 2018    You missed #LINK
🛑 2019    You missed #DOT
🛑  2021    You missed #CAKE
🟢 2022    You are about to miss #DBA powered by @DafriBank"
1524440767606964227,hermesx03,2022-05-11 17:26:16+00:00,"We are growing fast💪🏻💪🏻🚀🚀🚀  
 #PitbullCREW #PitbullTokenShibaKiller #Metaverse #P2E #NFT #Bsc #Bnb #BTC   PittoMoon #PitbullCrew"
1524440739375206400,beltalowda89,2022-05-11 17:26:09+00:00,$USDC flipped #BNB
1524440731380858880,Sabelo21574680,2022-05-11 17:26:07+00:00,"@Bscgemalerts 🛑 2012    You missed #BTC
🛑 2014    You missed #XRP
🛑 2015    You missed #ETH
🛑 2016    You missed #ADA
🛑 2017    You missed #BNB
🛑 2018    You missed #LINK
🛑 2019    You missed #DOT
🛑  2021    You missed #CAKE
🟢 2022    You are about to miss #DBA powered by @DafriBank"
1524440718269419520,MuhammadFareedG,2022-05-11 17:26:04+00:00,"The intriguing undertaking, with huge points of view! Great and sure beginning, enormous group which is keen on quick and strong advancement  #DARTH #AMA #Rewards #StakingRewards #DeFi #BSC #BSCGems #BSCGem #investment #Bitcoin #altcoin #BNB https://t.co/ElV6W4d1sB"
1524440689542459392,GorillaDiamondT,2022-05-11 17:25:57+00:00,"📢 Your Daily Staking Summary 📢 
May 11 2022
Take advantage of the massive APR pools only through https://t.co/qTk7ueswR4

Visit https://t.co/I0xyevbp7q and join our telegram to learn more. 🍾 🥂 🎉 

#GDT #Staking #PassiveRewards #GorillaDiamond #BSC #BSCGems #BNB #Binance https://t.co/90DjiEKJmB"
1524440668302622721,Btc_Avax_Benqi,2022-05-11 17:25:52+00:00,"Buy the dip sell the top 
Buy the fear sell the greed

#benqi #btt #btc #eth #luna #avax #sol #btt #bnb #trx #ust #usdd #usdt #busd"
1524440654226591750,Sabelo21574680,2022-05-11 17:25:49+00:00,"@Nftdabster 🛑 2012    You missed #BTC
🛑 2014    You missed #XRP
🛑 2015    You missed #ETH
🛑 2016    You missed #ADA
🛑 2017    You missed #BNB
🛑 2018    You missed #LINK
🛑 2019    You missed #DOT
🛑  2021    You missed #CAKE
🟢 2022    You are about to miss #DBA powered by @DafriBank"
1524440642520330240,SlothTradingBot,2022-05-11 17:25:46+00:00,"🔔Price updates for different #crypto assets that get price predictions on 🦥SlothTrading:

#BTC: $30,238.33
#AVA: $0.6760
#BNB: $282.30
#ADA: $0.5605
#DOGE: $0.0883

💥New predictions every hour"
1524440624728252416,enciyaeva,2022-05-11 17:25:42+00:00,"Awesome project and strong team, in a predictable and transparent road map, planned and projected.
#WorkQuest $WQT $WUSD #WorkNet #WorkQuestApp #blockchian #crypto #cryptolife #BTC #BNB #ETH #digitalization #digitalassets #saving 
#BinanceSmartChain"
1524440620223561729,FazarSumantri2,2022-05-11 17:25:41+00:00,"To celebrate BomberSwap Launch on Binance Smartchain we will airdropping 5.000.000 #BOMB Token (worth $50K) for BomberSwap Community.

forms : https://t.co/mLGdDb4xq0

#BinanceSmartChain #BSC #BNB #BOMB #Airdrop https://t.co/z8N7tojYD9"
1524440592373190657,jawo3112,2022-05-11 17:25:34+00:00,"Take this shot
Use this opportunity to bag #Marvin today
#MarvinInu will be the best #memecoin for 2022

@Marvin_Inu $Marvin
#BNB #ETH saitamagu https://t.co/z0nfnHMTYY"
1524440545740963843,NftsMacro_,2022-05-11 17:25:23+00:00,"Marathon. cash is First Race2earn using Metaverse and GPS utility !!!
Follow Us: https://t.co/EuXiZp2HoF
#Marathoncash #movetoearn #runtoearn #mobileapp #BSC #BNB #VR #GMT #Binance #STEPN #stepn #BSCGem #m2e #R2E https://t.co/ZC57fr6xqz"
1524440530356166656,Otherside_m628,2022-05-11 17:25:19+00:00,@OthersideMleta The second wave is coming! @erick_oshiro @EllyJ20106037 @Abdulha26721656 @destinfty @camberi_eth @MountainLizardZ @Melissa57968928 @the_RoyBoy7 @tuchthales @BNB_NFTKEY @pawelwaraksa @0xfahrettin @NftJhaden @0xNFTgen
1524440527965503488,Nate_Pulse242,2022-05-11 17:25:19+00:00,@PulsePad_App Will there be a bridge between BNB and PLS once Pulsechain mainnet launches? Trying to figure out which chain I should buy my PLSPAD on so I can get it over to PLS mainnet once launched. Thanks.
1524440526791102464,DataMetrics_UG,2022-05-11 17:25:18+00:00,"🤑 Exchange Info 🤑 Price differences on #Binance &amp; #Bybit | #BTC: $5.54, #ETH: $0.7000, #BNB: -$0.9403, #QTUM: -$0.006500, #XRP: $0.0005000, #ADA: -$0.001000, #BTT: $0.002776, #DOGE: $0.0002300 | 👁️  More: https://t.co/dTzxAkrosr https://t.co/DVkAF64KSb"
1524440519421702145,cocoazafreen,2022-05-11 17:25:17+00:00,"@JRPSD @otherjimhalpert @PaheenaXOXO people’s livelihoods being dependent on tourism is what they are trying to change. tourism is demolishing the environment, preventing access to water &amp; through air bnb, diminishing access to housing too"
1524440506478080002,NftsMacro_,2022-05-11 17:25:14+00:00,"Marathon. cash is First Race2earn using Metaverse and GPS utility !!!
Follow Us: https://t.co/EuXiZp2HoF
#Marathoncash #movetoearn #runtoearn #mobileapp #BSC #BNB #VR #GMT #Binance #STEPN #stepn #BSCGem #m2e #R2E https://t.co/Tuz4LRDw7x"
1524440497032351744,gandjar_subekti,2022-05-11 17:25:11+00:00,Comw jin ..it will be great finance @Nugraha1813 @NNov112  @Lastri @fitriyi @pujiyati @ming colaboration suporting #CYLUM #CYM #BNB #Bsc #Cryptocurrency #Binance #BTC #ETH https://t.co/I1BAm1JQPs
1524440478804025351,ERKrakenWatch,2022-05-11 17:25:07+00:00,"#EverRise $RISE

BSC Kraken:

Time: 2022-05-11 17:24:06
BNB:  3.0
RISE: 1,337,763.36
36x Staker Earned: 0.009715%"
1524440463788462083,ravisirohi11,2022-05-11 17:25:03+00:00,leave the country. But may we not hope that the period of future happiness to w #BNB https://t.co/Sgqe3m42pj
1524440438945423362,qrbae,2022-05-11 17:24:58+00:00,@CryptoNFTea_ @Master_BNB @play2earncrypto @PlayToEarnGames @GameFi_Official @BNBCHAIN Great project! Been waiting for this!
1524440426295484418,kaj_roos,2022-05-11 17:24:55+00:00,"@binance apparently having a great day today 👀🤩 

#ICX #crypto #blockchain #buylow #sellhigh #100xgem #ETH #BTC #bnb https://t.co/AbzWACgwws"
1524440415813836800,NWTonorr,2022-05-11 17:24:52+00:00,The BNB Strikes Back @hashflow_ https://t.co/DMbpXgTPrx
1524440404489379843,AnuragY09832538,2022-05-11 17:24:49+00:00,"Well, Jane, who is it from? What is it about? What does he say? Well, Jane, make haste and tell us;   #BNB https://t.co/3Yvb9XNOW2"
1524440385308995584,uzzal61,2022-05-11 17:24:45+00:00,"@workquest_co 
#WorkQuest $WQT $WUSD #WorkNet #WorkQuestApp #blockchian #crypto #cryptolife #BTC #BNB #ETH #digitalization #digitalassets #saving #BinanceSmartChain
This is one of the best project in 2022. I hope one day this project will be the top project in cryptocurrency."
1524440316538982401,tyaz0,2022-05-11 17:24:28+00:00,"@cryptojack You can AirCoin my favorite 
@NischalShetty @Aircoinreal @ChandlerGuo
#AirCoinDAOLabs #Aircoin #AIR #AirArmy #IloveaairCoin #bsc #bnb #digitalasset #Crypto #AirCash #ElonMusk #Binance #cz_binance #cryptocurrency #100xGems #1000xgem #BTC #ETH #CMC #OKEx #Coinbase #KuCoin"
1524440249233035267,Reda_157,2022-05-11 17:24:12+00:00,"@WhaleCoinTalk @MovGym Wow, 105 bnb even filled this market condition 🔥. Very intresting. Is there any AMA with you guys ?"
1524440208908898310,Sabelo21574680,2022-05-11 17:24:03+00:00,"@CryptoGemsWorld 🛑 2012    You missed #BTC
🛑 2014    You missed #XRP
🛑 2015    You missed #ETH
🛑 2016    You missed #ADA
🛑 2017    You missed #BNB
🛑 2018    You missed #LINK
🛑 2019    You missed #DOT
🛑  2021    You missed #CAKE
🟢 2022    You are about to miss #DBA powered by @DafriBank"
1524440201287852033,Token_Clecta,2022-05-11 17:24:01+00:00,"GLE v2 presale now live.
Fill your boots.
@GreenLifeEn
#gle #presale
Join their TG for more info, TG link is on the website. 
Pre-sale
Softcap 125 bnb
Hardcap 225 bnb

Minimum 0.1 bnb
Maximum 2 bnb

Launchpad
https://t.co/GWQxdlrYw0"
1524440180824096768,le0nara_putri,2022-05-11 17:23:56+00:00,@chitaglorya__ @projectquint @bull_bnb beautiful done 🍒 https://t.co/1rSJWaODc1
